structure,seed,ptm,iptm,ranking_score,has_clash,mean_plddt,num_residues,very_high_conf,confident,low_conf,very_low_conf,fraction_very_high,fraction_confident,fraction_low,fraction_very_low
md1_md3_wwe,seed-5_sample-0,0.57,,0.57,,89.04082572093066,443,273,143,21,6,0.6162528216704289,0.3227990970654628,0.04740406320541761,0.013544018058690745
md1_md3_wwe,seed-5_sample-1,0.57,,0.57,,89.25375348046744,443,276,142,18,7,0.6230248306997742,0.32054176072234764,0.040632054176072234,0.01580135440180587
md1_md3_wwe,seed-5_sample-2,0.56,,0.56,,89.00773487128623,443,276,141,20,6,0.6230248306997742,0.3182844243792325,0.045146726862302484,0.013544018058690745
md1_md3_wwe,seed-5_sample-3,0.55,,0.55,,89.15125858308983,443,278,137,20,8,0.6275395033860045,0.309255079006772,0.045146726862302484,0.01805869074492099
md1_md3_wwe,seed-5_sample-4,0.55,,0.55,,88.79971011876255,443,270,145,23,5,0.6094808126410836,0.327313769751693,0.05191873589164785,0.011286681715575621
md1_md3_wwe_art,seed-1_sample-0,0.43,,0.43,,84.6717950634516,642,303,257,70,12,0.4719626168224299,0.40031152647975077,0.10903426791277258,0.018691588785046728
md1_md3_wwe_art,seed-1_sample-1,0.46,,0.46,,84.86211222482947,642,297,267,67,11,0.46261682242990654,0.4158878504672897,0.1043613707165109,0.017133956386292833
md1_md3_wwe_art,seed-1_sample-2,0.49,,0.49,,85.60243066737696,642,312,264,57,9,0.48598130841121495,0.411214953271028,0.08878504672897196,0.014018691588785047
md1_md3_wwe_art,seed-1_sample-3,0.48,,0.48,,85.34353493603142,642,311,261,62,8,0.48442367601246106,0.40654205607476634,0.09657320872274143,0.012461059190031152
md1_md3_wwe_art,seed-1_sample-4,0.47,,0.47,,85.34076236497155,642,310,260,64,8,0.48286604361370716,0.40498442367601245,0.09968847352024922,0.012461059190031152
md1_md3_wwe_art,seed-2_sample-0,0.47,,0.47,,85.60151413781784,642,319,253,62,8,0.4968847352024922,0.3940809968847352,0.09657320872274143,0.012461059190031152
md1_md3_wwe_art,seed-2_sample-1,0.47,,0.47,,85.14488292526963,642,314,251,68,9,0.48909657320872274,0.3909657320872274,0.1059190031152648,0.014018691588785047
md1_md3_wwe_art,seed-2_sample-2,0.48,,0.48,,85.75027723328066,642,322,254,58,8,0.5015576323987538,0.3956386292834891,0.09034267912772585,0.012461059190031152
md1_md3_wwe_art,seed-2_sample-3,0.45,,0.45,,85.13237694816438,642,310,254,68,10,0.48286604361370716,0.3956386292834891,0.1059190031152648,0.01557632398753894
md1_md3_wwe_art,seed-2_sample-4,0.45,,0.45,,85.43643049767813,642,320,245,68,9,0.4984423676012461,0.38161993769470404,0.1059190031152648,0.014018691588785047
md1_md3_wwe_art,seed-3_sample-0,0.49,,0.49,,85.59659488689739,642,322,253,58,9,0.5015576323987538,0.3940809968847352,0.09034267912772585,0.014018691588785047
md1_md3_wwe_art,seed-3_sample-1,0.46,,0.46,,85.4418081617241,642,316,258,60,8,0.49221183800623053,0.40186915887850466,0.09345794392523364,0.012461059190031152
md1_md3_wwe_art,seed-3_sample-2,0.46,,0.46,,85.4092976488293,642,311,260,60,11,0.48442367601246106,0.40498442367601245,0.09345794392523364,0.017133956386292833
md1_md3_wwe_art,seed-3_sample-3,0.48,,0.48,,85.16682190170513,642,312,255,67,8,0.48598130841121495,0.397196261682243,0.1043613707165109,0.012461059190031152
md1_md3_wwe_art,seed-3_sample-4,0.45,,0.45,,85.08067205600737,642,309,260,62,11,0.48130841121495327,0.40498442367601245,0.09657320872274143,0.017133956386292833
md1_md3_wwe_art,seed-4_sample-0,0.44,,0.44,,85.14009557636892,642,310,255,66,11,0.48286604361370716,0.397196261682243,0.102803738317757,0.017133956386292833
md1_md3_wwe_art,seed-4_sample-1,0.48,,0.48,,85.3484714490252,642,313,260,60,9,0.48753894080996885,0.40498442367601245,0.09345794392523364,0.014018691588785047
md1_md3_wwe_art,seed-4_sample-2,0.49,,0.49,,85.54139293075389,642,316,258,59,9,0.49221183800623053,0.40186915887850466,0.09190031152647975,0.014018691588785047
md1_md3_wwe_art,seed-4_sample-3,0.47,,0.47,,85.27905605060394,642,307,264,62,9,0.4781931464174455,0.411214953271028,0.09657320872274143,0.014018691588785047
md1_md3_wwe_art,seed-4_sample-4,0.48,,0.48,,85.2811821912943,642,312,255,66,9,0.48598130841121495,0.397196261682243,0.102803738317757,0.014018691588785047
md1_md3_wwe_art,seed-5_sample-0,0.45,,0.45,,84.98151457049342,642,305,256,68,13,0.4750778816199377,0.3987538940809969,0.1059190031152648,0.020249221183800622
md1_md3_wwe_art,seed-5_sample-1,0.46,,0.46,,85.46689301223184,642,317,250,66,9,0.4937694704049844,0.3894080996884735,0.102803738317757,0.014018691588785047
md1_md3_wwe_art,seed-5_sample-2,0.43,,0.43,,85.41652879540848,642,321,247,65,9,0.5,0.3847352024922118,0.10124610591900311,0.014018691588785047
md1_md3_wwe_art,seed-5_sample-3,0.47,,0.47,,85.45650246231791,642,314,255,65,8,0.48909657320872274,0.397196261682243,0.10124610591900311,0.012461059190031152
md1_md3_wwe_art,seed-5_sample-4,0.46,,0.46,,85.4047876461545,642,316,255,61,10,0.49221183800623053,0.397196261682243,0.09501557632398754,0.01557632398753894
md1_wwe,seed-1_sample-0,0.76,,0.76,,92.11749550098685,261,200,48,12,1,0.7662835249042146,0.1839080459770115,0.04597701149425287,0.0038314176245210726
md1_wwe,seed-1_sample-1,0.78,,0.78,,92.99036748989623,261,208,42,10,1,0.7969348659003831,0.16091954022988506,0.038314176245210725,0.0038314176245210726
md1_wwe,seed-1_sample-2,0.77,,0.77,,92.36316378757466,261,200,50,10,1,0.7662835249042146,0.19157088122605365,0.038314176245210725,0.0038314176245210726
md1_wwe,seed-1_sample-3,0.76,,0.76,,92.16599068407115,261,197,52,10,2,0.7547892720306514,0.19923371647509577,0.038314176245210725,0.007662835249042145
md1_wwe,seed-1_sample-4,0.76,,0.76,,92.55018482719923,261,204,45,11,1,0.7816091954022989,0.1724137931034483,0.0421455938697318,0.0038314176245210726
md1_wwe,seed-2_sample-0,0.77,,0.77,,92.40075466763982,261,201,47,12,1,0.7701149425287356,0.18007662835249041,0.04597701149425287,0.0038314176245210726
md1_wwe,seed-2_sample-1,0.78,,0.78,,92.30557804785673,261,201,48,10,2,0.7701149425287356,0.1839080459770115,0.038314176245210725,0.007662835249042145
md1_wwe,seed-2_sample-2,0.78,,0.78,,92.53629200599318,261,200,48,11,2,0.7662835249042146,0.1839080459770115,0.0421455938697318,0.007662835249042145
md1_wwe,seed-2_sample-3,0.78,,0.78,,92.20079016077575,261,200,49,10,2,0.7662835249042146,0.18773946360153257,0.038314176245210725,0.007662835249042145
md1_wwe,seed-2_sample-4,0.77,,0.77,,92.00487391291126,261,200,49,10,2,0.7662835249042146,0.18773946360153257,0.038314176245210725,0.007662835249042145
md1_wwe,seed-3_sample-0,0.78,,0.78,,92.76284386834958,261,203,46,10,2,0.7777777777777778,0.17624521072796934,0.038314176245210725,0.007662835249042145
md1_wwe,seed-3_sample-1,0.78,,0.78,,92.5782150901461,261,199,50,10,2,0.7624521072796935,0.19157088122605365,0.038314176245210725,0.007662835249042145
md1_wwe,seed-3_sample-2,0.76,,0.76,,92.12542868615,261,198,51,11,1,0.7586206896551724,0.19540229885057472,0.0421455938697318,0.0038314176245210726
md1_wwe,seed-3_sample-3,0.78,,0.78,,92.70784768732754,261,204,45,11,1,0.7816091954022989,0.1724137931034483,0.0421455938697318,0.0038314176245210726
md1_wwe,seed-3_sample-4,0.77,,0.77,,92.32552888490818,261,201,48,10,2,0.7701149425287356,0.1839080459770115,0.038314176245210725,0.007662835249042145
md1_wwe,seed-4_sample-0,0.77,,0.77,,92.27756350864965,261,203,45,11,2,0.7777777777777778,0.1724137931034483,0.0421455938697318,0.007662835249042145
md1_wwe,seed-4_sample-1,0.78,,0.78,,92.30662932831326,261,199,49,12,1,0.7624521072796935,0.18773946360153257,0.04597701149425287,0.0038314176245210726
md1_wwe,seed-4_sample-2,0.78,,0.78,,92.26494264069265,261,198,50,11,2,0.7586206896551724,0.19157088122605365,0.0421455938697318,0.007662835249042145
md1_wwe,seed-4_sample-3,0.78,,0.78,,92.30114498156165,261,196,52,12,1,0.7509578544061303,0.19923371647509577,0.04597701149425287,0.0038314176245210726
md1_wwe,seed-4_sample-4,0.78,,0.78,,92.31036267159831,261,196,52,12,1,0.7509578544061303,0.19923371647509577,0.04597701149425287,0.0038314176245210726
md1_wwe,seed-5_sample-0,0.79,,0.79,,92.50891916289329,261,202,46,12,1,0.7739463601532567,0.17624521072796934,0.04597701149425287,0.0038314176245210726
md1_wwe,seed-5_sample-1,0.79,,0.79,,92.4151594793032,261,202,46,12,1,0.7739463601532567,0.17624521072796934,0.04597701149425287,0.0038314176245210726
md1_wwe,seed-5_sample-2,0.79,,0.79,,92.2922427462916,261,200,48,12,1,0.7662835249042146,0.1839080459770115,0.04597701149425287,0.0038314176245210726
md1_wwe,seed-5_sample-3,0.79,,0.79,,92.43164083224143,261,203,45,12,1,0.7777777777777778,0.1724137931034483,0.04597701149425287,0.0038314176245210726
md1_wwe,seed-5_sample-4,0.79,,0.79,,92.46831019831586,261,200,48,12,1,0.7662835249042146,0.1839080459770115,0.04597701149425287,0.0038314176245210726
md1_wwe_art,seed-1_sample-0,0.65,,0.65,,87.7137076918251,460,266,162,29,3,0.5782608695652174,0.3521739130434783,0.06304347826086956,0.006521739130434782
md1_wwe_art,seed-1_sample-1,0.65,,0.65,,87.94266037000436,460,270,159,27,4,0.5869565217391305,0.3456521739130435,0.058695652173913045,0.008695652173913044
md1_wwe_art,seed-1_sample-2,0.65,,0.65,,87.923966115346,460,268,162,27,3,0.5826086956521739,0.3521739130434783,0.058695652173913045,0.006521739130434782
md1_wwe_art,seed-1_sample-3,0.65,,0.65,,87.95498764116317,460,270,160,27,3,0.5869565217391305,0.34782608695652173,0.058695652173913045,0.006521739130434782
md1_wwe_art,seed-1_sample-4,0.64,,0.64,,87.68570295501598,460,266,163,26,5,0.5782608695652174,0.35434782608695653,0.05652173913043478,0.010869565217391304
md1_wwe_art,seed-2_sample-0,0.61,,0.61,,87.42383294827154,460,257,164,34,5,0.558695652173913,0.3565217391304348,0.07391304347826087,0.010869565217391304
md1_wwe_art,seed-2_sample-1,0.63,,0.63,,87.57587626576321,460,262,162,30,6,0.5695652173913044,0.3521739130434783,0.06521739130434782,0.013043478260869565
md1_wwe_art,seed-2_sample-2,0.63,,0.63,,87.7819541901939,460,265,160,29,6,0.5760869565217391,0.34782608695652173,0.06304347826086956,0.013043478260869565
md1_wwe_art,seed-2_sample-3,0.64,,0.64,,87.98174478009909,460,269,159,27,5,0.5847826086956521,0.3456521739130435,0.058695652173913045,0.010869565217391304
md1_wwe_art,seed-2_sample-4,0.63,,0.63,,87.73992449651796,460,267,157,30,6,0.5804347826086956,0.34130434782608693,0.06521739130434782,0.013043478260869565
md1_wwe_art,seed-3_sample-0,0.64,,0.64,,87.63760242800689,460,261,167,27,5,0.5673913043478261,0.3630434782608696,0.058695652173913045,0.010869565217391304
md1_wwe_art,seed-3_sample-1,0.63,,0.63,,87.59482350759143,460,261,167,26,6,0.5673913043478261,0.3630434782608696,0.05652173913043478,0.013043478260869565
md1_wwe_art,seed-3_sample-2,0.64,,0.64,,87.75311331717795,460,266,161,28,5,0.5782608695652174,0.35,0.06086956521739131,0.010869565217391304
md1_wwe_art,seed-3_sample-3,0.63,,0.63,,87.7021271746973,460,262,166,27,5,0.5695652173913044,0.36086956521739133,0.058695652173913045,0.010869565217391304
md1_wwe_art,seed-3_sample-4,0.64,,0.64,,87.5975745569045,460,263,164,28,5,0.5717391304347826,0.3565217391304348,0.06086956521739131,0.010869565217391304
md1_wwe_art,seed-4_sample-0,0.62,,0.62,,87.53167759112858,460,248,178,30,4,0.5391304347826087,0.3869565217391304,0.06521739130434782,0.008695652173913044
md1_wwe_art,seed-4_sample-1,0.65,,0.65,,88.13631542599913,460,270,157,28,5,0.5869565217391305,0.34130434782608693,0.06086956521739131,0.010869565217391304
md1_wwe_art,seed-4_sample-2,0.65,,0.65,,88.26288462576068,460,268,161,26,5,0.5826086956521739,0.35,0.05652173913043478,0.010869565217391304
md1_wwe_art,seed-4_sample-3,0.65,,0.65,,88.25779776099517,460,272,158,25,5,0.591304347826087,0.34347826086956523,0.05434782608695652,0.010869565217391304
md1_wwe_art,seed-4_sample-4,0.64,,0.64,,87.96265714677831,460,264,164,27,5,0.5739130434782609,0.3565217391304348,0.058695652173913045,0.010869565217391304
md1_wwe_art,seed-5_sample-0,0.64,,0.64,,87.68423137038083,460,264,160,30,6,0.5739130434782609,0.34782608695652173,0.06521739130434782,0.013043478260869565
md1_wwe_art,seed-5_sample-1,0.64,,0.64,,87.74433810386468,460,272,151,31,6,0.591304347826087,0.3282608695652174,0.06739130434782609,0.013043478260869565
md1_wwe_art,seed-5_sample-2,0.64,,0.64,,87.7233558778782,460,268,156,32,4,0.5826086956521739,0.3391304347826087,0.06956521739130435,0.008695652173913044
md1_wwe_art,seed-5_sample-3,0.64,,0.64,,87.86186135265697,460,272,153,30,5,0.591304347826087,0.33260869565217394,0.06521739130434782,0.010869565217391304
md1_wwe_art,seed-5_sample-4,0.63,,0.63,,87.65259493224167,460,265,160,29,6,0.5760869565217391,0.34782608695652173,0.06304347826086956,0.013043478260869565
md2,seed-1_sample-0,0.89,,0.89,,89.2288282144756,190,114,68,6,2,0.6,0.35789473684210527,0.031578947368421054,0.010526315789473684
md2,seed-1_sample-1,0.89,,0.89,,89.0741676634769,190,111,71,6,2,0.5842105263157895,0.3736842105263158,0.031578947368421054,0.010526315789473684
md2,seed-1_sample-2,0.89,,0.89,,89.28848205361888,190,112,70,6,2,0.5894736842105263,0.3684210526315789,0.031578947368421054,0.010526315789473684
md2,seed-1_sample-3,0.89,,0.89,,89.07367453861926,190,111,71,6,2,0.5842105263157895,0.3736842105263158,0.031578947368421054,0.010526315789473684
md2,seed-1_sample-4,0.89,,0.89,,89.15978101503761,190,112,70,6,2,0.5894736842105263,0.3684210526315789,0.031578947368421054,0.010526315789473684
md2,seed-2_sample-0,0.89,,0.89,,89.27290615174296,190,110,73,4,3,0.5789473684210527,0.38421052631578945,0.021052631578947368,0.015789473684210527
md2,seed-2_sample-1,0.89,,0.89,,89.24956720779223,190,112,70,6,2,0.5894736842105263,0.3684210526315789,0.031578947368421054,0.010526315789473684
md2,seed-2_sample-2,0.89,,0.89,,89.1679028954963,190,111,71,6,2,0.5842105263157895,0.3736842105263158,0.031578947368421054,0.010526315789473684
md2,seed-2_sample-3,0.89,,0.89,,89.23920419799492,190,112,71,5,2,0.5894736842105263,0.3736842105263158,0.02631578947368421,0.010526315789473684
md2,seed-2_sample-4,0.89,,0.89,,89.28121886914253,190,110,73,5,2,0.5789473684210527,0.38421052631578945,0.02631578947368421,0.010526315789473684
md2,seed-3_sample-0,0.89,,0.89,,89.30134834054827,190,113,70,5,2,0.5947368421052631,0.3684210526315789,0.02631578947368421,0.010526315789473684
md2,seed-3_sample-1,0.89,,0.89,,89.04793695412776,190,111,71,6,2,0.5842105263157895,0.3736842105263158,0.031578947368421054,0.010526315789473684
md2,seed-3_sample-2,0.89,,0.89,,89.10358067137547,190,111,71,6,2,0.5842105263157895,0.3736842105263158,0.031578947368421054,0.010526315789473684
md2,seed-3_sample-3,0.89,,0.89,,89.25952460887063,190,112,70,6,2,0.5894736842105263,0.3684210526315789,0.031578947368421054,0.010526315789473684
md2,seed-3_sample-4,0.89,,0.89,,89.08041439204072,190,111,71,6,2,0.5842105263157895,0.3736842105263158,0.031578947368421054,0.010526315789473684
md2,seed-4_sample-0,0.89,,0.89,,89.4225069928609,190,113,70,5,2,0.5947368421052631,0.3684210526315789,0.02631578947368421,0.010526315789473684
md2,seed-4_sample-1,0.89,,0.89,,89.008512242728,190,110,71,6,3,0.5789473684210527,0.3736842105263158,0.031578947368421054,0.015789473684210527
md2,seed-4_sample-2,0.89,,0.89,,89.47818736044655,190,114,69,5,2,0.6,0.3631578947368421,0.02631578947368421,0.010526315789473684
md2,seed-4_sample-3,0.89,,0.89,,89.16486216488187,190,110,72,6,2,0.5789473684210527,0.37894736842105264,0.031578947368421054,0.010526315789473684
md2,seed-4_sample-4,0.89,,0.89,,89.304326729703,190,111,71,6,2,0.5842105263157895,0.3736842105263158,0.031578947368421054,0.010526315789473684
md2,seed-5_sample-0,0.89,,0.89,,89.13584406280856,190,111,72,5,2,0.5842105263157895,0.37894736842105264,0.02631578947368421,0.010526315789473684
md2,seed-5_sample-1,0.89,,0.89,,89.39522059884555,190,114,68,6,2,0.6,0.35789473684210527,0.031578947368421054,0.010526315789473684
md2,seed-5_sample-2,0.89,,0.89,,89.19654983861166,190,111,71,6,2,0.5842105263157895,0.3736842105263158,0.031578947368421054,0.010526315789473684
md2,seed-5_sample-3,0.89,,0.89,,89.4885223171565,190,115,68,5,2,0.6052631578947368,0.35789473684210527,0.02631578947368421,0.010526315789473684
md2,seed-5_sample-4,0.89,,0.89,,89.24217778347382,190,111,71,6,2,0.5842105263157895,0.3736842105263158,0.031578947368421054,0.010526315789473684
md2_art,seed-1_sample-0,0.62,,0.62,,89.88566716559644,389,261,109,17,2,0.6709511568123393,0.2802056555269923,0.043701799485861184,0.005141388174807198
md2_art,seed-1_sample-1,0.56,,0.56,,87.9599814811724,389,234,121,28,6,0.6015424164524421,0.3110539845758355,0.07197943444730077,0.015424164524421594
md2_art,seed-1_sample-2,0.6,,0.6,,89.27250138086711,389,248,123,16,2,0.6375321336760925,0.3161953727506427,0.04113110539845758,0.005141388174807198
md2_art,seed-1_sample-3,0.62,,0.62,,89.84085869065235,389,258,110,19,2,0.6632390745501285,0.2827763496143959,0.04884318766066838,0.005141388174807198
md2_art,seed-1_sample-4,0.6,,0.6,,89.31027442715809,389,250,119,18,2,0.6426735218508998,0.3059125964010283,0.04627249357326478,0.005141388174807198
md2_art,seed-2_sample-0,0.57,,0.57,,89.02919084806943,389,243,120,24,2,0.6246786632390745,0.30848329048843187,0.061696658097686374,0.005141388174807198
md2_art,seed-2_sample-1,0.6,,0.6,,89.91394056150932,389,260,107,20,2,0.6683804627249358,0.2750642673521851,0.05141388174807198,0.005141388174807198
md2_art,seed-2_sample-2,0.57,,0.57,,89.67464659540684,389,259,109,19,2,0.6658097686375322,0.2802056555269923,0.04884318766066838,0.005141388174807198
md2_art,seed-2_sample-3,0.59,,0.59,,89.93967686968843,389,259,110,18,2,0.6658097686375322,0.2827763496143959,0.04627249357326478,0.005141388174807198
md2_art,seed-2_sample-4,0.59,,0.59,,89.82369618327972,389,258,109,20,2,0.6632390745501285,0.2802056555269923,0.05141388174807198,0.005141388174807198
md2_art,seed-3_sample-0,0.57,,0.57,,89.75611930264822,389,255,114,18,2,0.6555269922879178,0.2930591259640103,0.04627249357326478,0.005141388174807198
md2_art,seed-3_sample-1,0.58,,0.58,,89.88011750446074,389,256,113,18,2,0.6580976863753213,0.29048843187660667,0.04627249357326478,0.005141388174807198
md2_art,seed-3_sample-2,0.57,,0.57,,89.17368568164198,389,244,123,20,2,0.6272493573264781,0.3161953727506427,0.05141388174807198,0.005141388174807198
md2_art,seed-3_sample-3,0.58,,0.58,,89.74352433720233,389,256,112,19,2,0.6580976863753213,0.2879177377892031,0.04884318766066838,0.005141388174807198
md2_art,seed-3_sample-4,0.56,,0.56,,89.14900125752567,389,246,116,25,2,0.6323907455012854,0.2982005141388175,0.06426735218508997,0.005141388174807198
md2_art,seed-4_sample-0,0.62,,0.62,,90.0134708552658,389,261,110,16,2,0.6709511568123393,0.2827763496143959,0.04113110539845758,0.005141388174807198
md2_art,seed-4_sample-1,0.61,,0.61,,89.78065513656577,389,258,109,20,2,0.6632390745501285,0.2802056555269923,0.05141388174807198,0.005141388174807198
md2_art,seed-4_sample-2,0.56,,0.56,,88.64222196719314,389,242,119,26,2,0.622107969151671,0.3059125964010283,0.06683804627249357,0.005141388174807198
md2_art,seed-4_sample-3,0.56,,0.56,,88.57724089406732,389,238,125,24,2,0.6118251928020566,0.3213367609254499,0.061696658097686374,0.005141388174807198
md2_art,seed-4_sample-4,0.6,,0.6,,89.65874477792988,389,253,116,18,2,0.6503856041131105,0.2982005141388175,0.04627249357326478,0.005141388174807198
md2_art,seed-5_sample-0,0.59,,0.59,,89.48694100850597,389,246,122,19,2,0.6323907455012854,0.31362467866323906,0.04884318766066838,0.005141388174807198
md2_art,seed-5_sample-1,0.59,,0.59,,89.46055136287582,389,250,117,20,2,0.6426735218508998,0.30077120822622105,0.05141388174807198,0.005141388174807198
md2_art,seed-5_sample-2,0.6,,0.6,,89.80327572919808,389,257,111,19,2,0.6606683804627249,0.2853470437017995,0.04884318766066838,0.005141388174807198
md2_art,seed-5_sample-3,0.6,,0.6,,89.49278817554912,389,249,119,19,2,0.6401028277634961,0.3059125964010283,0.04884318766066838,0.005141388174807198
md2_art,seed-5_sample-4,0.59,,0.59,,89.50250581651993,389,250,118,19,2,0.6426735218508998,0.3033419023136247,0.04884318766066838,0.005141388174807198
md2_md3,seed-1_sample-0,0.6,,0.6,,91.23234168586796,372,264,95,10,3,0.7096774193548387,0.2553763440860215,0.026881720430107527,0.008064516129032258
md2_md3,seed-1_sample-1,0.57,,0.57,,90.76275350179993,372,259,93,18,2,0.696236559139785,0.25,0.04838709677419355,0.005376344086021506
md2_md3,seed-1_sample-2,0.6,,0.6,,91.28378398229606,372,265,95,9,3,0.7123655913978495,0.2553763440860215,0.024193548387096774,0.008064516129032258
md2_md3,seed-1_sample-3,0.59,,0.59,,91.28470564322183,372,264,94,11,3,0.7096774193548387,0.25268817204301075,0.02956989247311828,0.008064516129032258
md2_md3,seed-1_sample-4,0.6,,0.6,,91.15706071758292,372,264,96,9,3,0.7096774193548387,0.25806451612903225,0.024193548387096774,0.008064516129032258
md2_md3,seed-2_sample-0,0.59,,0.59,,91.34236714398206,372,266,93,10,3,0.7150537634408602,0.25,0.026881720430107527,0.008064516129032258
md2_md3,seed-2_sample-1,0.59,,0.59,,91.26480779085013,372,267,92,10,3,0.717741935483871,0.24731182795698925,0.026881720430107527,0.008064516129032258
md2_md3,seed-2_sample-2,0.59,,0.59,,91.27857544337381,372,267,91,11,3,0.717741935483871,0.2446236559139785,0.02956989247311828,0.008064516129032258
md2_md3,seed-2_sample-3,0.59,,0.59,,91.43883954754924,372,268,91,10,3,0.7204301075268817,0.2446236559139785,0.026881720430107527,0.008064516129032258
md2_md3,seed-2_sample-4,0.59,,0.59,,91.29974524721094,372,267,92,10,3,0.717741935483871,0.24731182795698925,0.026881720430107527,0.008064516129032258
md2_md3,seed-3_sample-0,0.58,,0.58,,91.38077497032542,372,265,93,11,3,0.7123655913978495,0.25,0.02956989247311828,0.008064516129032258
md2_md3,seed-3_sample-1,0.58,,0.58,,91.41516490170521,372,267,91,12,2,0.717741935483871,0.2446236559139785,0.03225806451612903,0.005376344086021506
md2_md3,seed-3_sample-2,0.59,,0.59,,91.51958232478397,372,269,90,11,2,0.7231182795698925,0.24193548387096775,0.02956989247311828,0.005376344086021506
md2_md3,seed-3_sample-3,0.59,,0.59,,91.50212176197459,372,268,90,11,3,0.7204301075268817,0.24193548387096775,0.02956989247311828,0.008064516129032258
md2_md3,seed-3_sample-4,0.58,,0.58,,91.4026984728234,372,266,92,11,3,0.7150537634408602,0.24731182795698925,0.02956989247311828,0.008064516129032258
md2_md3,seed-4_sample-0,0.59,,0.59,,91.40912307405856,372,270,89,11,2,0.7258064516129032,0.239247311827957,0.02956989247311828,0.005376344086021506
md2_md3,seed-4_sample-1,0.59,,0.59,,91.2592551610576,372,269,90,11,2,0.7231182795698925,0.24193548387096775,0.02956989247311828,0.005376344086021506
md2_md3,seed-4_sample-2,0.59,,0.59,,91.51613495554636,372,270,89,11,2,0.7258064516129032,0.239247311827957,0.02956989247311828,0.005376344086021506
md2_md3,seed-4_sample-3,0.59,,0.59,,91.381153497339,372,268,91,11,2,0.7204301075268817,0.2446236559139785,0.02956989247311828,0.005376344086021506
md2_md3,seed-4_sample-4,0.58,,0.58,,91.12709638144113,372,262,98,9,3,0.7043010752688172,0.26344086021505375,0.024193548387096774,0.008064516129032258
md2_md3,seed-5_sample-0,0.59,,0.59,,91.30951401010877,372,266,92,12,2,0.7150537634408602,0.24731182795698925,0.03225806451612903,0.005376344086021506
md2_md3,seed-5_sample-1,0.59,,0.59,,91.2187925016292,372,264,94,11,3,0.7096774193548387,0.25268817204301075,0.02956989247311828,0.008064516129032258
md2_md3,seed-5_sample-2,0.59,,0.59,,91.47372159187886,372,269,90,10,3,0.7231182795698925,0.24193548387096775,0.026881720430107527,0.008064516129032258
md2_md3,seed-5_sample-3,0.59,,0.59,,91.32726951155165,372,265,93,11,3,0.7123655913978495,0.25,0.02956989247311828,0.008064516129032258
md2_md3,seed-5_sample-4,0.6,,0.6,,91.50313170879299,372,269,90,11,2,0.7231182795698925,0.24193548387096775,0.02956989247311828,0.005376344086021506
md2_md3_art,seed-1_sample-0,0.46,,0.46,,87.39438574890764,571,324,198,45,4,0.5674255691768827,0.3467600700525394,0.07880910683012259,0.0070052539404553416
md2_md3_art,seed-1_sample-1,0.46,,0.46,,87.30704836013366,571,328,193,45,5,0.574430823117338,0.3380035026269702,0.07880910683012259,0.008756567425569177
md2_md3_art,seed-1_sample-2,0.45,,0.45,,87.26832370426808,571,320,198,48,5,0.5604203152364273,0.3467600700525394,0.0840630472854641,0.008756567425569177
md2_md3_art,seed-1_sample-3,0.46,,0.46,,87.63876325678602,571,334,189,43,5,0.5849387040280211,0.3309982486865149,0.07530647985989491,0.008756567425569177
md2_md3_art,seed-1_sample-4,0.47,,0.47,,87.76840521047347,571,334,191,42,4,0.5849387040280211,0.3345008756567426,0.07355516637478109,0.0070052539404553416
md2_md3_art,seed-2_sample-0,0.46,,0.46,,87.15392588633391,571,316,202,49,4,0.553415061295972,0.35376532399299476,0.08581436077057793,0.0070052539404553416
md2_md3_art,seed-2_sample-1,0.45,,0.45,,87.12338355344792,571,312,205,49,5,0.5464098073555166,0.35901926444833626,0.08581436077057793,0.008756567425569177
md2_md3_art,seed-2_sample-2,0.46,,0.46,,87.14150449516433,571,314,207,43,7,0.5499124343257443,0.36252189141856395,0.07530647985989491,0.012259194395796848
md2_md3_art,seed-2_sample-3,0.45,,0.45,,87.12397632883767,571,315,202,50,4,0.5516637478108581,0.35376532399299476,0.08756567425569177,0.0070052539404553416
md2_md3_art,seed-2_sample-4,0.46,,0.46,,87.17630714007723,571,315,208,44,4,0.5516637478108581,0.36427320490367776,0.07705779334500876,0.0070052539404553416
md2_md3_art,seed-3_sample-0,0.46,,0.46,,87.0382828099609,571,315,206,46,4,0.5516637478108581,0.3607705779334501,0.08056042031523643,0.0070052539404553416
md2_md3_art,seed-3_sample-1,0.47,,0.47,,87.43930123665986,571,324,202,41,4,0.5674255691768827,0.35376532399299476,0.07180385288966724,0.0070052539404553416
md2_md3_art,seed-3_sample-2,0.47,,0.47,,87.39141266429603,571,324,200,42,5,0.5674255691768827,0.3502626970227671,0.07355516637478109,0.008756567425569177
md2_md3_art,seed-3_sample-3,0.46,,0.46,,87.23672860642961,571,323,196,48,4,0.5656742556917689,0.3432574430823117,0.0840630472854641,0.0070052539404553416
md2_md3_art,seed-3_sample-4,0.46,,0.46,,87.1971701225414,571,318,203,46,4,0.5569176882661997,0.3555166374781086,0.08056042031523643,0.0070052539404553416
md2_md3_art,seed-4_sample-0,0.45,,0.45,,86.74857279891734,571,309,209,49,4,0.5411558669001751,0.3660245183887916,0.08581436077057793,0.0070052539404553416
md2_md3_art,seed-4_sample-1,0.45,,0.45,,86.66373341116942,571,309,208,49,5,0.5411558669001751,0.36427320490367776,0.08581436077057793,0.008756567425569177
